timestamp        x                     y                   z                   qx                     qy                   qz                   qw
1461163286.74518  -1.88464567988426 -0.825878412520075   1.27230044928053 0.0814314609188934 -0.114339565200889 0.174672948934474 0.974569003156175
1461163286.84512  -1.94652449777193 -0.814084306237666   1.30265354907737 0.0635031368774055 -0.103383782971668 0.188197722581087 0.974608004399968
1461163286.96553  -2.01593148698395 -0.800088224323093   1.33340222106355 0.0651365777891127 -0.109502400033788 0.209087696826042 0.969561130438274
1461163287.08512 -2.07381056293449 -0.77137894556263    1.352405780653 0.0497977141297131 -0.105682603402835 0.202689886226514 0.972249034469532
1461163287.18527  -2.11890197392019 -0.740390239803101   1.35879952548975 0.0298085726167375 -0.108912756655395 0.19721987701611 0.973834575554815
1461163287.30701  -2.16776707387369 -0.702340503267932   1.35765811467694 0.0214105850618844 -0.109835072833113 0.202149457242511 0.972940615124896
1461163287.40509  -2.20470611856104 -0.672656846006616   1.35285236125115 0.0131637946337002 -0.117048869492104 0.214602840684374 0.969573049043577
1461163287.54506  -2.23856231949667 -0.637729381623596   1.34955325257791 0.00715571829855616 -0.11866726670299 0.214788992494549 0.969398042195284
1461163287.72516  -2.24703093907267 -0.598059462209261   1.35668630963763 0.00144516917800349 -0.101330149602004 0.206031223995901 0.973283744345108
1461163287.84503  -2.24041436871948 -0.567005436821815   1.36795211894435 -0.00810690261074995 -0.0783854635451582 0.209456965299438 0.974637254019371
1461163287.94505  -2.22692871272167 -0.536767110887695   1.37850095661559 -0.0193083801126941 -0.0573647838269915 0.208669676499427 0.976111384086637
1461163288.04506  -2.20369821924135 -0.506328961936195   1.38844395267335 -0.0358904224405697 -0.0344756482428383 0.21690371049836 0.974923631689845
1461163288.14528 -2.17140667829708 -0.48367604791961  1.39945956683848 -0.0463585191150085 -0.00946131496524356 0.21160184573812 0.976210033806666
1461163288.26526  -2.12167167938012 -0.468408083680074   1.41123390908538 -0.0502784914889727 0.0178685352122428 0.204147514205331 0.977484824018637
1461163288.34554  -2.07764174109952 -0.458660231444866   1.41777317447433 -0.0519628093990897 0.0482325043244348 0.196965271459457 0.977843634639429
1461163288.40508  -2.03910737226816 -0.449827211393445   1.42246326087653 -0.0555968724734557 0.0765754672403442 0.194839283821506 0.976259616632797
1461163288.46504  -1.99815730969181 -0.441967110730546   1.42735592780223 -0.0551922688796968 0.102219108776896 0.190991783821228 0.974693390646286
1461163288.54503  -1.94553198588657 -0.435800907008616   1.43445282567252 -0.0501739230782791 0.117227557468967 0.183200164067553 0.974770730530219
1461163288.62555  -1.89221149922876 -0.433237096117754   1.43992230840746 -0.0462075071861575 0.130808562920064 0.179446827296275 0.973936765051884
1461163288.72515   -1.8300463697706 -0.432979554203005   1.44536056631951 -0.0431623488698355 0.132067890474368 0.182423974133857 0.973353264548334
1461163288.82507  -1.76665361852704 -0.432095290263393   1.45050470642115 -0.0431556502565614 0.139908961070691 0.181710894955747 0.972390982638895
1461163288.92507  -1.70074408658861 -0.430675510109752   1.45665878049956 -0.0472048105335969 0.154641103109085 0.168696289922009 0.972316510637479
1461163289.02575  -1.63418686241743 -0.424262569863776   1.46537697931727 -0.0640474215828106 0.167791984606117 0.16274888818396 0.970183785210524
1461163289.10677  -1.57741841604702 -0.418461768111523   1.47408526198941 -0.070533690289156 0.182716397232861 0.157991199454279 0.967821521568639
1461163289.18501  -1.51708048421433 -0.412413223636707   1.48377257637588 -0.0692545837781371 0.207653080760693 0.164610900978551 0.961762575667893
1461163289.28549  -1.44428828659543 -0.404274852643787    1.5022716041198 -0.0708181169135871 0.223417015073256 0.157212190195627 0.95935080077439
1461163289.36588  -1.38557020773038 -0.395726298457993   1.52198711656718 -0.0849383829155633 0.232034263340696 0.155961568109199 0.956358489802098
1461163289.42585  -1.33893241534991 -0.391370781772521   1.53543298383545 -0.0928850137434246 0.253161581063578 0.141844510349054 0.952450378224037
1461163289.50671  -1.28094240435938 -0.389508402375337   1.55393654586265 -0.0881364106863426 0.27148117863764 0.147807264253151 0.946933448237438
1461163289.6068  -1.21568458219751 -0.389539688252436   1.57593220393947 -0.089795785446577 0.288222665464682 0.150234734571315 0.941431854441283
1461163289.70769  -1.15653143712282 -0.390134139763687   1.59553273408885 -0.101810742217409 0.301917853406613 0.14304905127656 0.937025694147369
1461163289.80702  -1.09937696639675 -0.390368847232188   1.61253347238623 -0.105707204702899 0.315075871084672 0.150244199769176 0.931117534347762
1461163289.90735  -1.04212643686984 -0.391792338934047   1.62872442983005 -0.100648846098771 0.331261961690429 0.156382840689304 0.925029583123663
1461163290.02491 -0.975296429892843 -0.392011890721422   1.64830248541816 -0.0995037620761726 0.344035270157671 0.158740530420059 0.920076180662333
1461163290.12504 -0.916322513828557  -0.39714543864791   1.66160360688602 -0.0812728595672152 0.361973022118916 0.158883629821308 0.914946034326983
1461163290.24526 -0.850587150433634 -0.400107224025898   1.67801951880127 -0.0750733358835352 0.373299911858262 0.156978110833296 0.911245873935867
1461163290.36494 -0.788465321709322 -0.402190228898402   1.69383267943927 -0.0745449323587202 0.384644574399654 0.153382162650868 0.907174468680135
1461163290.48505 -0.731246925153617 -0.397852474009461   1.70766864552115 -0.0875942941322334 0.399406186858568 0.153705318970002 0.89954244616633
1461163290.60716 -0.674378418748051 -0.390264772401367   1.72351993398002 -0.0988546838061697 0.41385246495929 0.153675351636768 0.891817119725798
1461163290.72601 -0.619586169275383 -0.379025383894304   1.74190426210222 -0.104751651325765 0.430443204149407 0.162027080090025 0.881755615158542
1461163290.82492 -0.573184004117353 -0.365761669921768   1.76162568750689 -0.117714703390097 0.444184859946535 0.167153673514284 0.872297373738302
1461163290.92497 -0.525404635291295  -0.35658139286813   1.78565441755249 -0.112730550545654 0.458092533627794 0.179431326492037 0.863277158670059
1461163291.0067 -0.485097596149366 -0.352337937291173    1.8058346224498 -0.107967103480826 0.476623696434551 0.179663300092136 0.853752923955771
1461163291.08499 -0.446007784944998 -0.349803522458647   1.82670847335025 -0.116024709951285 0.490309669270909 0.183144917737383 0.844152020673492
1461163291.16493 -0.406332779148318 -0.359163194114581   1.84978872957964 -0.0930346289612568 0.499165500855073 0.182023209693952 0.842048639748831
1461163291.24483 -0.370117779303968 -0.369063424666624   1.87282642683655 -0.0820691461366076 0.502526085725198 0.178760968654114 0.841888772050063
1461163291.34488 -0.325553466070554 -0.380032819214398   1.89773217122501 -0.0769633427265962 0.511682442202603 0.167427819369116 0.839181534305439
1461163291.4448 -0.281586875662557 -0.391185439780546   1.92188585742568 -0.0620914586069603 0.514417831190556 0.154262633267429 0.8412621385149
1461163291.52472 -0.243283169900833 -0.401283159045748   1.93812730194486 -0.0342742548728372 0.52435895633726 0.138184426830731 0.839510586319954
1461163291.62478 -0.199356885755506 -0.407213635824743   1.96131828483608 -0.0149886958450828 0.526109343192074 0.138248793686786 0.838970541227174
1461163291.70703 -0.164185952310696 -0.413003645450678   1.98092552632869 0.00738486434553577 0.526670321664461 0.139820612622658 0.838459320624606
1461163291.78516  -0.13095162474566 -0.418259437670166   1.99957567495763 0.030362172167518 0.529448487554868 0.150047394855986 0.834414894895857
1461163291.84492 -0.108298448709017 -0.425701592957684   2.01428641532777 0.0588036490586358 0.525835775421864 0.15211509459432 0.834805286363495
1461163291.90684 -0.0898148703353328  -0.429518723082941     2.0320973768955 0.0657287603415064 0.512612963117647 0.151140811518864 0.84265303369841
1461163291.96483 -0.0730124242716947  -0.427402665300902    2.05039253119318 0.0459385458230852 0.497428040142305 0.150144909227156 0.853177297588851
1461163292.04484 -0.0513032581128223  -0.425653287043191    2.07187380004053 0.0212041079044577 0.48586400174416 0.134762190377714 0.86332248300489
1461163292.14478 -0.025710755539189 -0.422506391862312   2.09258163398702 0.00844692104591595 0.478635216154049 0.134396273158074 0.86762585320127
1461163292.24481 -0.00286391471684566   -0.417519791299698     2.10959070314682 -0.00137963395076773 0.479123222754331 0.128555223845124 0.86828139934574
1461163292.36567 0.0233047902264167 -0.411945555522285   2.13110013462025 -0.00610533609013744 0.487460474331611 0.114442481395612 0.865591086649835
1461163292.44487 0.0430153929436957  -0.40306250152392   2.14820984418931 -0.011000314560558 0.492639835880533 0.123567944148094 0.861345429175882
1461163292.52565  0.065254253381158 -0.396974411513547   2.16611198563297 -0.0124726173948868 0.501278975690005 0.116862743999407 0.857267123720156
1461163292.60725 0.0877950329121375 -0.391482112277116   2.18614786554853 -0.020913629612749 0.511286416736508 0.11423995452618 0.851526895022711
1461163292.66484  0.103701604367822 -0.388917122186795    2.2050982340464 -0.026204207924361 0.511564135675977 0.112705668107765 0.851418173962437
1461163292.72503  0.119484415610805 -0.388454104113605   2.22532924508552 -0.0311565159211768 0.514326347007381 0.10747235748061 0.850263119667822
1461163292.78513 0.135174552268152 -0.38899761519994  2.24682724119526 -0.0325886066056204 0.510701756346062 0.105028703438715 0.852696118343771
1461163292.88531 0.159876683152699 -0.39352522705693  2.28067171670161 -0.0334126516368717 0.506869278464699 0.091903077238548 0.856458378237585
1461163293.00786  0.191305250871742 -0.399271562481485   2.31047138095306 -0.0249408072390191 0.51126097761034 0.0913091396600154 0.854197172742765
1461163293.12545  0.211649066646986 -0.399662860697577   2.34037480056713 -0.0338812871456957 0.489693292179738 0.0880004332882708 0.86678051530742
1461163293.24501  0.228492716997601 -0.399550561911765   2.37063528909006 -0.0252158083245725 0.466172032785303 0.0954890436222586 0.879164172044939
1461163293.34476  0.241556170998356 -0.397329420054503   2.39725740712084 -0.013665990868549 0.436643702594606 0.106929401864995 0.893152630122561
1461163293.42488  0.250079141707443 -0.396850819144703   2.41958974734589 -0.0142351018101003 0.414474091818505 0.0990201304574259 0.904546075582596
1461163293.58485  0.264859037147855 -0.405655670432017    2.4590476203748 -0.00608547019328678 0.376278242560758 0.0833048990832409 0.922733951373117
1461163293.74489  0.283740327096792 -0.434188000164504   2.48742657519073 0.0291271633890733 0.357093291438956 0.0387163372866375 0.932811360774142
1461163293.88482  0.291759187380417 -0.455810514457801   2.51033912701189 0.0690480253917907 0.332036805679118 0.00729186878071746 0.940707583956665
1461163294.0848  0.303582913764122 -0.462001689255953   2.54714450303457 0.0974294645067055 0.291841665991057 0.00601306555527862 0.951472429700477
1461163294.20471  0.308035466141927 -0.468571121076196   2.57588270484033 0.126851861007966 0.258482027359888 -0.013915953274942 0.957549995110014
1461163294.44474  0.334168456316883 -0.471190944159619   2.61458234051139 0.163716219155406 0.223623599722974 -0.00787352774189544 0.960795239784886
1461163294.64481  0.341014354203919 -0.470617179499953   2.64874814320091 0.149827441235195 0.183322371716493 -0.0286856442496171 0.971144571984593
1461163294.84468  0.351817923073635 -0.454525374285941   2.68388621450113 0.127761970943106 0.142519244841564 -0.0171111086760296 0.981362498565337
1461163295.02508  0.352816426999478 -0.458326366075871   2.71447263006148 0.1411296043553 0.0987213100858701 -0.0142281577219062 0.984953855384752
1461163295.20658  0.352617519788746 -0.457695326902304   2.74120077836501 0.129070599115027 0.0526923655424021 -0.00846552325577423 0.990198278110824
1461163295.38491  0.356400700254276 -0.451110221112078   2.77090072337297 0.118581649118341 0.0191947427873075 0.00155576102671679 0.992757540363875
1461163295.54465  0.359943623594922 -0.447125054115496   2.80750636610266 0.12359574368878 -0.0138075675190767 0.00521857022811776 0.992222862942594
1461163295.72467  0.365107140180193 -0.439746007323027   2.85720103319282 0.110949210627331 -0.0362973706267969 0.00485709110047827 0.993151137648643
1461163295.86466  0.366645578023141 -0.431255486061854   2.89673440789138 0.0901393794362557 -0.0544618624088122 -0.00179595511924848 0.994437314446225
1461163296.04472  0.366508693309073 -0.426281473021412   2.93828343620461 0.0822936658138649 -0.0756947515542594 -0.0091255267967175 0.993687466920428
1461163296.24462  0.364177914699932 -0.418080062431729   2.97572274847382 0.0734194349365086 -0.101147501946396 -0.00015445466259866 0.992158629235953
1461163296.40627  0.350576777766522 -0.409719264073586   3.00558014944044 0.0649862318658572 -0.140466927167945 0.00159935879276762 0.987949024034805
1461163296.54457  0.330902899911924 -0.408619619226362   3.02929276274763 0.0713245886146976 -0.184161156777954 -0.00493039862503653 0.980292386261644
1461163296.72462  0.31624846814838 -0.41274289667463  3.05323507183777 0.0627902983078606 -0.235101194165502 -0.00987250700619196 0.969890375530028
1461163296.94482  0.291540279529971 -0.418899887564801   3.09125625202311 0.0564040184113444 -0.263086447472364 0.00432745072432183 0.963112340816819
1461163297.06447 0.266824060713244 -0.41713575098034  3.11729893775331 0.0531259937288577 -0.278886778621683 -0.00333395144162212 0.958847578225094
1461163297.20532  0.230964160703244 -0.416894774610981    3.1515912726523 0.0563899617097292 -0.283873058403511 -0.0122058571015519 0.957124483013275
1461163297.38524  0.178035691123407 -0.420269307656672    3.1876203883375 0.0479283522857164 -0.295350516835898 -0.0171518013222665 0.954031844837134
1461163297.5847  0.106229473618264 -0.432849844278842   3.21730120996362 0.0525259134199711 -0.325582290414577 -0.0102670039346611 0.94399776971029
1461163297.74457 0.0454300655473225 -0.443929889595947   3.24068794853822 0.0618622567042681 -0.349060347265778 -0.00944083272937933 0.935008452282398
1461163297.8847 -0.00824981672286818   -0.451589848978506      3.2607342672048 0.0685090052772269 -0.366661731399341 -0.00199741310951648 0.927826331413392
1461163298.00621 -0.0623329718024316  -0.463367697100616    3.27760897397373 0.0768503177020863 -0.385699681069858 0.00530453809398703 0.919402875004917
1461163298.08452 -0.0971870225621939  -0.467937264356722    3.28379773656358 0.0723525950592769 -0.400902597679328 -0.00063364918185746 0.913258894098968
1461163298.14472 -0.126078466257069 -0.472470597440732   3.28748621522685 0.0692685121908039 -0.417934592984476 -0.00813114759965341 0.90579602209575
1461163298.22451 -0.159611596429598 -0.478027234073606    3.2932353137935 0.0602558750013585 -0.427639581660247 -0.00543421910330468 0.901922439563407
1461163298.34458 -0.216210131823024 -0.486106840573138   3.30124629914362 0.0602586999343357 -0.451851778743934 -0.00589009101505578 0.890036047559873
1461163298.40694 -0.243175265685242  -0.49032461652386   3.30575018971602 0.0643342170816777 -0.459991773200766 -0.00504132440250164 0.885575102488982
1461163298.60452 -0.342448884875462 -0.493437408098625   3.33028345397802 0.0617897839577699 -0.469069758415813 -0.000201812816233977 0.880996903291817
1461163298.76452 -0.420676237205356 -0.496627451817718   3.34316075233397 0.0489892313193154 -0.47798024663827 -0.0119979416621564 0.876921312567002
1461163298.90619 -0.489341998148046 -0.504324262963808   3.35916977684006 0.0445299115447741 -0.483118728024325 -0.00767031601404993 0.874388099108295
1461163299.00616 -0.540474773681369 -0.507658478782072   3.37061300242082 0.0409459561342685 -0.493789514855978 -0.00611364979664188 0.86859539889451
1461163299.08449 -0.581003328602027 -0.509889801504281    3.3832127534941 0.0421875006876564 -0.499230436895739 -0.00401632668170572 0.865432293586624
1461163299.16493 -0.623653239699565 -0.512667934624392   3.39683994662556 0.0418387856372195 -0.508240849961864 -0.00208047364165524 0.860195574317766
1461163299.2445 -0.665124487052889  -0.51964207090752   3.40880225359054 0.0485987711736861 -0.520026566467386 -0.00105182870174578 0.852765749350272
1461163299.38454 -0.734851361933643 -0.535741067355005   3.42434302103401 0.0521282051192902 -0.546533062159237 0.00443426257569117 0.835801770465521
1461163299.50627 -0.791908470388918 -0.546951126370847   3.43622610513554 0.050624034652363 -0.570066897891658 -0.0119599387946526 0.819949936830125
1461163299.64452 -0.855230236728846 -0.557955880659322   3.45491343077856 0.0383036354319878 -0.584394278003502 -0.00342404861624193 0.810558101088708
1461163299.7845 -0.927567136005736 -0.562913773964701   3.47605907844198 0.0455434362928446 -0.596880819767701 -0.00543989053434648 0.801017783819468
1461163299.90624 -0.994144285321015 -0.565438999594481   3.49663305444775 0.0501977908471943 -0.600673023127697 -0.0169234616163332 0.79773786266393
1461163300.02488  -1.05857484842837 -0.569013303521759   3.51414271050649 0.0481178620972353 -0.607903230118451 -0.0370256191935716 0.791686451622154
1461163300.16445   -1.1327955212847 -0.576279044253179   3.53667569107306 0.0373835811439161 -0.614221782835652 -0.0375649141116825 0.787351856909496
1461163300.30634   -1.2046500350113 -0.581840338704303   3.56262175810955 0.0303838096535177 -0.619855997470778 -0.0338212110656672 0.783397403743781
1461163300.44433  -1.27757909671312 -0.587031965387838   3.59297833316204 0.0332669780906134 -0.620544625519554 -0.0275602121626657 0.782980274727955
1461163300.58439  -1.35590320356588 -0.598117087620992   3.62032677217568 0.0279372926340123 -0.631571594532754 -0.0204716970362702 0.774543567709455
1461163300.70617  -1.41983055086459 -0.608783878468085   3.63595213278625 0.0132971817294787 -0.640065615166058 -0.0136048533774028 0.768084696634902
1461163300.80657  -1.47371840686644 -0.616809406491149   3.64356961701838 0.00238427558025372 -0.653471419306108 -0.0182255591897186 0.756727988363217
1461163300.90613  -1.52827946657856 -0.625730361667837   3.65289207530553 0.00256446730343011 -0.658438958492278 -0.0147896064094501 0.75248443770573
1461163301.02537  -1.59682599102914 -0.631912281107569   3.66314027474115 0.0110625058669838 -0.667214602453398 -0.0179185424314027 0.744567808244508
1461163301.12495  -1.65640794522677 -0.636811749418153   3.67411645088193 0.0180358853549153 -0.669145420525397 -0.0223299523180556 0.742576922789032
1461163301.24503  -1.72567076288762 -0.644698870519178   3.68362466336224 0.0238683014420869 -0.669249452808957 -0.0301294820792996 0.742042915477815
1461163301.36447  -1.79481109754946 -0.652575929429801   3.69505858085296 0.0183095844261635 -0.66497095486186 -0.0334558508676186 0.745894827942232
1461163301.48442   -1.8593689296473 -0.662498704112197    3.7054599489868 0.0170602352354446 -0.664991129833664 -0.0307293681110068 0.746023760715272
1461163301.60612 -1.92654825259587 -0.66656093717177  3.72085013861459 0.0139744127833346 -0.664134068709172 -0.0262195684492936 0.747022883717423
1461163301.72524  -1.99627470681648 -0.672730511877224   3.73830939482796 0.0120597978325418 -0.660915302296241 -0.0142126977402534 0.750228980838418
1461163301.84485  -2.06704512595531 -0.686417317292011   3.75428340083303 0.0165903136666122 -0.661047022511575 -0.00101016437180459 0.750160366247756
1461163301.98428  -2.14263567425316 -0.698633020717008   3.76891919124986 0.00536059871257086 -0.668520454747224 -0.0103533404961185 0.743602362762907
1461163302.11937  -2.20247929278959 -0.712257832781898   3.78621430412062 -0.00137254856112101 -0.668106474091783 -0.00526851125270679 0.744045763495952
1461163302.24596  -2.27699384657515 -0.722932026664889   3.80967394234673 0.00352290987794849 -0.666281113108128 -0.00404062962475053 0.745681393581482
1461163302.36429 -2.34511050681825 -0.72675058217516   3.8319878438516 0.00998854845350623 -0.662343662682538 -0.00988134105585871 0.749068395076852
1461163302.48451  -2.41271800312453 -0.734394815386546   3.85498955689415 0.0134176599846276 -0.654093520205337 -0.0113852387099441 0.756208972153495
1461163302.60623  -2.47489081743663 -0.744149782622981   3.87232238889733 0.0165144916198018 -0.652625852104607 -0.0269229132089608 0.757021747029515
1461163302.70664  -2.52530248880846 -0.752841357763955   3.88647230284501 0.0123768409402798 -0.650626401153117 -0.0251296835446219 0.758881149413945
1461163302.82449 -2.58683176738237 -0.76112665649679  3.90382362785338 0.0108354221062929 -0.648083724540459 -0.0218980614570892 0.761177084861313
1461163302.94423   -2.6491403678497 -0.769475965511449   3.92020566926472 0.0160346261700664 -0.648190832006939 -0.016953508884445 0.761120302319051
1461163303.1044  -2.73340025850409 -0.783760963371594   3.93958895201637 0.0218655318911352 -0.649010495503659 -0.00233813623213481 0.760461575860459
1461163303.24434   -2.8036189518745 -0.794468695872085   3.94487584580056 0.0179429222808728 -0.663918082086344 -0.0111342099546543 0.747507097750583
1461163303.4065  -2.86883165302016 -0.805913056518303   3.94256458138043 0.0191819521532388 -0.686755056710977 -0.0215903526538273 0.72631494647004
1461163303.62422  -2.93588902388689 -0.812267901372914   3.94052904527965 0.0206293070864839 -0.709827020141833 -0.0148490082156992 0.703917282158002
1461163303.82425  -2.96336666783669 -0.811099168005596   3.93471139761141 0.00946613321086952 -0.746387333691208 -0.0164147248613022 0.66524198396906
1461163304.00595  -2.96402520850098 -0.802816962048999     3.944854376155 0.0130164452481544 -0.781338434011891 -0.0364116385112303 0.62290851356349
1461163304.16433  -2.95393546833866 -0.798823132907144   3.96878350682582 0.00913004909532738 -0.810211506738899 -0.0493520321056575 0.583984874357583
1461163304.38436  -2.95123859537097 -0.802615449130272   4.01291431052951 -0.00349513122148994 -0.828517829853311 -0.0455392625357133 0.558096913842576
1461163304.58425  -2.97551351353009 -0.795995873869898   4.05171046590673 -0.00697742767557692 -0.834086164740028 -0.0725548945074365 0.5467973779887
1461163304.80605 -3.02128324592182 -0.79061839948101  4.07887947472778 -0.00145317983645968 -0.84735394962417 -0.08642644407235 0.523946220608271
1461163304.9442  -3.05176851250166 -0.807536700013433   4.07983109352051 0.0239483646251371 -0.869705345740065 -0.0858398187745393 0.485459177414219
1461163305.06419  -3.07719741061813 -0.838680093439658   4.08113374585274 0.0324285938778817 -0.88679344558734 -0.0629624850783227 0.456707232956956
1461163305.24444  -3.12337757161914 -0.882156385545044   4.08115244864112 0.0560048419273228 -0.89113413114588 -0.0661972793444607 0.445377747754606
1461163305.38421  -3.15891074395951 -0.927343758508771   4.07936529723305 0.0586146546831607 -0.898785841004202 -0.0397073027436802 0.432633406448884
1461163305.50595  -3.18759059632036 -0.964916885063675   4.07687236601643 0.0693257211669056 -0.907335921181685 -0.0261431057534563 0.413826060730393
1461163305.60592   -3.2064116023649 -0.994183335930479   4.07128966789642 0.0741663917151919 -0.920368887363886 -0.0187357787321679 0.38349632085303
1461163305.72423 -3.22826894991911 -1.03022738309603  4.06800659753896 0.0763101220077749 -0.932345056442544 -0.00570318432097014 0.353379307111932
1461163305.84453 -3.24866498349532 -1.06535913143402  4.06114382653069 0.0918372124873394 -0.94108641704012 -0.00179580757317968 0.325452081173718
1461163305.96412 -3.26824707300242 -1.10413230440502   4.0531644497662 0.0906987313489077 -0.950057748276855 0.0157945502946501 0.298185424277916
1461163306.12419 -3.30149102291699 -1.14195853580385  4.04200252470513 0.0619802120652715 -0.953362360699702 0.0192317249539844 0.294769067693218
1461163306.26412 -3.31222556204674 -1.17469019410906  4.02109337470154 0.0515523223396717 -0.962810774396073 0.0350842466024237 0.262881848762064
